epoch,accuracy,learning_rate,loss,top5_accuracy,val_accuracy,val_loss,val_top5_accuracy
0,0.0,0.0010000000474974513,5.517143726348877,0.03750000149011612,0.0,4.163841247558594,0.25
1,0.0,0.0010000000474974513,5.195338249206543,0.03750000149011612,0.0,4.246352195739746,0.20000000298023224
